bps,fixed,fee_mult,downtime,fee_mode,policy,capital,days,paid,retained_fees,ending_capital,total_wealth,gross_fees,costs,unrecovered_costs,fee_reserve,rebalances,settlements,max_drawdown,close_in_range_fraction,crossing_bar_fraction,narrow_fraction,gross_fee_apr_pct,spendable_apr_pct
5.0,0.02,2.0,1,strict,fixed_5,190.0,17.99652777777778,12.722152627460554,12.722152627460554,199.27471122203286,211.99686384949342,26.316087301561083,0.8717820466400386,0.0,0.0,7,19,0.06532494355899954,0.9959482924946942,0.0040517075053058075,0.0,280.91301493141555,135.8035565866805
5.0,0.02,2.0,1,strict,economic_3_30m_5,190.0,17.99652777777778,20.126955828791612,20.12695582879161,198.66232598097986,218.78928180977147,41.90011743664393,1.6462057790608726,0.0,0.0,19,19,0.061203254808461005,0.9909318927262203,0.014856260852787961,0.0009646922631680494,447.265894060543,214.8466745252774
5.0,0.1,0.5,1,strict,fixed_1,190.0,17.99652777777778,1.4879055869584688,1.4879055869584692,148.27180326452665,149.75970885148513,20.26134256755783,17.285531393640873,0.0,0.0,112,19,0.23034674903881913,0.9444337256415204,0.11653482539070037,0.9783908933050357,216.28119568038008,15.882757933433616
5.0,0.1,0.5,1,strict,fixed_3,190.0,17.99652777777778,2.8546262235392037,2.8546262235392037,181.72529055307734,184.57991677661656,10.05702938788892,4.347776940810491,0.0,0.0,17,18,0.07962583934266432,0.9915107080841211,0.0136986301369863,0.0,107.35450199080833,30.4719181756594
5.0,0.1,0.5,1,strict,fixed_5,190.0,17.99652777777778,1.789951771450815,1.7899517714508153,188.17092051928392,189.96087229073473,6.400747490989493,2.8208439480878575,0.0,0.0,7,17,0.0813963176158129,0.9959482924946942,0.0040517075053058075,0.0,68.3252512010739,19.10697220822219
5.0,0.1,0.5,1,strict,economic_3_30m_5,190.0,17.99652777777778,2.8546262235392037,2.8546262235392037,181.72529055307734,184.57991677661656,10.05702938788892,4.347776940810491,0.0,0.0,17,18,0.07962583934266432,0.9915107080841211,0.0136986301369863,0.0,107.35450199080833,30.4719181756594
5.0,0.1,1.0,1,strict,fixed_1,190.0,17.99652777777778,12.151504312493765,12.151504312493769,157.91255107635305,170.0640553888468,41.70458128624586,17.401572661258314,0.0,0.0,112,19,0.18210211438620272,0.9444337256415204,0.11653482539070037,0.9783908933050357,445.1786290006971,129.71212905849535
5.0,0.1,1.0,1,strict,fixed_3,190.0,17.99652777777778,7.9553951606169715,7.955395160616972,186.7494781832402,194.70487334385717,20.369875890855234,4.459085569621277,0.0,0.0,17,19,0.07240944474727573,0.9915107080841211,0.0136986301369863,0.0,217.43974264515595,84.92045241874305
5.0,0.1,1.0,1,strict,fixed_5,190.0,17.99652777777778,4.990113957662358,4.990113957662359,191.41958697202406,196.4097009296864,12.904259181563933,2.9240312662392425,0.0,0.0,7,18,0.07672753919518505,0.9959482924946942,0.0040517075053058075,0.0,137.74746643033404,53.26733950358633
5.0,0.1,1.0,1,strict,economic_3_30m_5,190.0,17.99652777777778,7.9553951606169715,7.955395160616972,186.7494781832402,194.70487334385717,20.369875890855234,4.459085569621277,0.0,0.0,17,19,0.07240944474727573,0.9915107080841211,0.0136986301369863,0.0,217.43974264515595,84.92045241874305
